x,MeanCluster6,MeanCluster5,MeanCluster4,MeanCluster3,MeanCluster2,MeanCluster1
1.931,0.49935,0.54583,0.448084,0.4118625,0.3484,0.283
1.932,0.50015,0.54693,0.449204,0.412575,0.349355556,0.2836
1.933,0.50085,0.54793,0.450252,0.4133875,0.350233333,0.2845
1.934,0.50145,0.54892,0.451264,0.4141625,0.351077778,0.2853
1.935,0.5019,0.54991,0.452304,0.4149,0.351922222,0.2863
1.936,0.50225,0.55085,0.453296,0.4155375,0.352755556,0.2872
1.937,0.5031,0.55173,0.45424,0.4163125,0.353533333,0.2876
1.938,0.50395,0.5526,0.455176,0.4171,0.3543,0.288
1.939,0.5049,0.55351,0.456196,0.41785,0.355177778,0.2885
1.94,0.50585,0.55446,0.457228,0.4186125,0.356066667,0.2891
1.941,0.50665,0.55535,0.458144,0.4193375,0.356844444,0.2898
1.942,0.50735,0.55621,0.459028,0.420075,0.357577778,0.2906
1.943,0.5079,0.55705,0.459872,0.4208125,0.358288889,0.2912
1.944,0.5083,0.55785,0.460708,0.4216,0.358944444,0.2918
1.945,0.5087,0.55862,0.461516,0.4224125,0.359622222,0.2923
1.946,0.5093,0.55927,0.462228,0.4231625,0.360277778,0.2928
1.947,0.50995,0.55999,0.463012,0.4239625,0.360966667,0.2933
1.948,0.51065,0.56071,0.46376,0.424775,0.3616,0.294
1.949,0.5114,0.56151,0.46456,0.42565,0.362266667,0.2947
1.95,0.51195,0.56225,0.46534,0.4265125,0.362855556,0.2954
1.951,0.51255,0.56297,0.466116,0.4274,0.363488889,0.2961
1.952,0.51305,0.56363,0.466876,0.428225,0.364122222,0.2968
1.953,0.51355,0.56432,0.467612,0.4291,0.364766667,0.2974
1.954,0.5142,0.56494,0.468384,0.429925,0.365488889,0.2979
1.955,0.5149,0.56556,0.46918,0.43075,0.366211111,0.2983
1.956,0.51565,0.56626,0.469932,0.4316125,0.366933333,0.2988
1.957,0.51645,0.56702,0.470564,0.43245,0.367611111,0.2993
1.958,0.51715,0.56778,0.471236,0.4333,0.3683,0.3
1.959,0.51755,0.56829,0.471852,0.434,0.3689,0.3007
1.96,0.51805,0.56887,0.472528,0.4347375,0.3695,0.3014
1.961,0.5185,0.56949,0.473212,0.4355875,0.370077778,0.3021
1.962,0.519,0.5701,0.47394,0.4364875,0.370633333,0.3028
1.963,0.5194,0.5708,0.474628,0.437275,0.371088889,0.3032
1.964,0.5198,0.57148,0.475296,0.43805,0.371522222,0.3036
1.965,0.5203,0.57222,0.475996,0.43885,0.372188889,0.3041
1.966,0.52075,0.57285,0.476588,0.4395875,0.372844444,0.3045
1.967,0.52125,0.57346,0.47722,0.440275,0.373511111,0.3048
1.968,0.52185,0.57404,0.47784,0.4409625,0.374166667,0.3052
1.969,0.52235,0.57458,0.478484,0.441625,0.3748,0.3056
1.97,0.5229,0.57516,0.479168,0.4422,0.375477778,0.3064
1.971,0.52335,0.57569,0.479828,0.4427875,0.376022222,0.3072
1.972,0.5239,0.57627,0.48052,0.4434125,0.3765,0.3078
1.973,0.5245,0.57686,0.48122,0.4440625,0.376988889,0.3084
1.974,0.5251,0.57747,0.481892,0.4448,0.377622222,0.309
1.975,0.5257,0.57811,0.482596,0.4455375,0.378322222,0.3096
1.976,0.5263,0.57868,0.483176,0.4461,0.378955556,0.31
1.977,0.52685,0.57927,0.48372,0.44665,0.379533333,0.3104
1.978,0.5274,0.57999,0.484484,0.447425,0.380288889,0.3112
1.979,0.5279,0.58068,0.485244,0.44825,0.381033333,0.312
1.98,0.5284,0.58133,0.485916,0.4490125,0.381677778,0.3127
1.981,0.52895,0.58189,0.486536,0.449775,0.382233333,0.3133
1.982,0.52955,0.58251,0.487252,0.4505875,0.382822222,0.3139
1.983,0.5302,0.58311,0.487972,0.4513875,0.383411111,0.3146
1.984,0.53075,0.5837,0.488644,0.4521375,0.383988889,0.3152
1.985,0.5312,0.58432,0.489204,0.4527625,0.384577778,0.3156
1.986,0.53165,0.58492,0.489768,0.453375,0.385155556,0.316
1.987,0.5321,0.58541,0.490532,0.454175,0.385744444,0.3166
1.988,0.53255,0.5859,0.491292,0.454975,0.386355556,0.3173
1.989,0.53305,0.58651,0.492028,0.4558125,0.386944444,0.3177
1.99,0.53355,0.58709,0.49276,0.456625,0.387533333,0.318
1.991,0.5341,0.58777,0.493472,0.45745,0.3882,0.3186
1.992,0.53465,0.58845,0.49416,0.458275,0.3889,0.3194
1.993,0.53525,0.58915,0.494848,0.4590625,0.3895,0.32
1.994,0.53585,0.58985,0.495516,0.459875,0.390088889,0.3205
1.995,0.53645,0.5906,0.496196,0.4606625,0.390711111,0.3211
1.996,0.537,0.59129,0.496852,0.4614625,0.391333333,0.3216
1.997,0.53745,0.59195,0.497504,0.4622125,0.391911111,0.322
1.998,0.538,0.59258,0.498192,0.46295,0.392511111,0.3226
1.999,0.53845,0.59321,0.498852,0.4637375,0.3931,0.3232
2,0.5389,0.59395,0.499552,0.4645625,0.393688889,0.3235
2.001,0.5394,0.59471,0.500228,0.4653875,0.394277778,0.3238
2.002,0.54005,0.59532,0.500872,0.4660875,0.394777778,0.3244
2.003,0.5406,0.59591,0.501524,0.466875,0.395244444,0.3249
2.004,0.54135,0.5966,0.502208,0.467725,0.395833333,0.3255
2.005,0.54205,0.59735,0.50292,0.468625,0.396433333,0.3262
2.006,0.5424,0.59795,0.503524,0.469375,0.396922222,0.3267
2.007,0.5427,0.59856,0.50414,0.47,0.397333333,0.3272
2.008,0.54295,0.5992,0.50478,0.4706375,0.397944444,0.3277
2.009,0.5432,0.59983,0.505428,0.471275,0.398633333,0.3282
2.01,0.54355,0.60043,0.50606,0.4718875,0.399277778,0.3286
2.011,0.544,0.60106,0.506656,0.47245,0.399788889,0.3294
2.012,0.5444,0.60166,0.507248,0.473025,0.400266667,0.33
2.013,0.54465,0.60231,0.507912,0.4736875,0.400711111,0.3305
2.014,0.5449,0.60297,0.50858,0.474325,0.4012,0.3309
2.015,0.5453,0.60347,0.509096,0.474925,0.401722222,0.3314
2.016,0.54575,0.60395,0.509604,0.4754875,0.402244444,0.3318
2.017,0.54605,0.60454,0.510156,0.4760375,0.402622222,0.3321
2.018,0.5464,0.60512,0.510704,0.476575,0.402966667,0.3325
2.019,0.5469,0.60568,0.511212,0.4770875,0.403377778,0.333
2.02,0.5474,0.60622,0.5117,0.4775875,0.403866667,0.3335
2.021,0.5479,0.60668,0.5122,0.47805,0.404311111,0.3338
2.022,0.5484,0.60714,0.512676,0.4784625,0.404722222,0.3339
2.023,0.54875,0.60758,0.513156,0.47885,0.4051,0.3341
2.024,0.5488,0.60792,0.513608,0.4792,0.405433333,0.3343
2.025,0.549,0.60832,0.514104,0.479575,0.405855556,0.3346
2.026,0.54935,0.60873,0.514484,0.479875,0.406233333,0.3349
2.027,0.54975,0.60915,0.51486,0.4802125,0.406588889,0.3352
2.028,0.55015,0.60946,0.5152,0.480625,0.406911111,0.3354
2.029,0.55045,0.60981,0.515536,0.481025,0.4072,0.3357
2.03,0.5505,0.61019,0.515948,0.4814,0.407488889,0.336
2.031,0.55065,0.61064,0.51638,0.4817875,0.407833333,0.3364
2.032,0.55085,0.61093,0.516752,0.4820125,0.408111111,0.3369
2.033,0.55115,0.6112,0.517092,0.4822,0.408377778,0.3374
2.034,0.55145,0.61149,0.517416,0.482475,0.408622222,0.3379
2.035,0.5517,0.61183,0.517764,0.48285,0.408944444,0.3382
2.036,0.5519,0.61211,0.51808,0.4832,0.409233333,0.3384
2.037,0.55205,0.6124,0.518368,0.4835375,0.409577778,0.3385
2.038,0.5522,0.61279,0.518736,0.4838625,0.4099,0.3388
2.039,0.55205,0.61302,0.519048,0.4841625,0.410077778,0.3391
2.04,0.55205,0.61328,0.5194,0.4844875,0.410333333,0.3395
2.041,0.55235,0.61344,0.519696,0.4846875,0.4106,0.3397
2.042,0.5527,0.61367,0.520044,0.4849375,0.410922222,0.3399
2.043,0.5528,0.61382,0.520268,0.4851125,0.4111,0.3402
2.044,0.55295,0.61403,0.520528,0.4853125,0.411322222,0.3405
2.045,0.5532,0.61423,0.5207,0.4855125,0.411388889,0.3406
2.046,0.55355,0.61452,0.520908,0.4858125,0.411511111,0.3408
2.047,0.55355,0.61472,0.521104,0.485975,0.411644444,0.3409
2.048,0.55355,0.61501,0.521344,0.486175,0.411855556,0.3413
2.049,0.5534,0.61517,0.521536,0.4862625,0.412177778,0.3415
2.05,0.5531,0.61522,0.521576,0.4863,0.412477778,0.3417
2.051,0.55305,0.61542,0.521748,0.4864875,0.412688889,0.3421
2.052,0.55315,0.61562,0.521944,0.4868,0.412911111,0.3422
2.053,0.55325,0.6158,0.52214,0.487,0.413088889,0.3424
2.054,0.55335,0.616,0.522352,0.487025,0.413233333,0.3424
2.055,0.5535,0.61621,0.522616,0.487175,0.413422222,0.3426
2.056,0.55365,0.61629,0.522872,0.4874125,0.413633333,0.3432
2.057,0.55375,0.61641,0.52312,0.48765,0.4138,0.3437
2.058,0.55395,0.61658,0.523336,0.487875,0.413877778,0.3437
2.059,0.55415,0.61677,0.523536,0.4881125,0.413988889,0.3436
2.06,0.55435,0.61702,0.52374,0.488275,0.414266667,0.3436
2.061,0.5546,0.61724,0.523924,0.488425,0.414611111,0.3437
2.062,0.55475,0.61745,0.524112,0.4886375,0.414944444,0.3439
2.063,0.55495,0.61764,0.524332,0.488775,0.415266667,0.3442
2.064,0.5551,0.61788,0.524532,0.4889375,0.415477778,0.3445
2.065,0.5552,0.61816,0.52476,0.4892375,0.415588889,0.3447
2.066,0.55535,0.61838,0.524968,0.4895375,0.415744444,0.3448
2.067,0.5556,0.61861,0.525204,0.489825,0.415922222,0.345
2.068,0.55585,0.61879,0.525404,0.4900375,0.416088889,0.3452
2.069,0.55605,0.61898,0.525624,0.490175,0.416244444,0.3454
2.07,0.55625,0.61917,0.525816,0.4903,0.4164,0.3456
2.071,0.55615,0.61928,0.525932,0.4904125,0.416477778,0.3458
2.072,0.5561,0.61939,0.526096,0.49055,0.416544444,0.346
2.073,0.55615,0.61959,0.52632,0.4908,0.416622222,0.3461
2.074,0.55625,0.61978,0.52656,0.4910375,0.416722222,0.3462
2.075,0.55635,0.61991,0.526764,0.4911875,0.416966667,0.3464
2.076,0.55635,0.61995,0.526896,0.49125,0.417188889,0.3466
2.077,0.5563,0.62001,0.52696,0.4912875,0.417444444,0.3467
2.078,0.5563,0.62004,0.52704,0.4912625,0.417722222,0.3467
2.079,0.5565,0.62024,0.527216,0.4914375,0.417855556,0.3467
2.08,0.55675,0.6204,0.527372,0.4916,0.417922222,0.3468
2.081,0.55685,0.62051,0.527504,0.49165,0.417944444,0.3469
2.082,0.55685,0.62057,0.527588,0.491675,0.417911111,0.347
2.083,0.55705,0.62066,0.527712,0.4917625,0.417977778,0.3472
2.084,0.55725,0.62088,0.527904,0.4920125,0.418133333,0.3473
2.085,0.55745,0.62104,0.528008,0.4922,0.418322222,0.3473
2.086,0.5576,0.62113,0.528092,0.4923125,0.418555556,0.3472
2.087,0.55775,0.62116,0.528176,0.492425,0.418688889,0.347
2.088,0.55775,0.62122,0.528272,0.4925125,0.418677778,0.347
2.089,0.5577,0.6213,0.52836,0.4925625,0.418677778,0.3469
2.09,0.5577,0.6214,0.528472,0.4926125,0.418755556,0.3472
2.091,0.5577,0.62151,0.528584,0.4927,0.418855556,0.3475
2.092,0.55775,0.62161,0.528652,0.49285,0.419,0.3475
2.093,0.55775,0.62172,0.5287,0.492975,0.419133333,0.3476
2.094,0.5578,0.62175,0.52878,0.493075,0.419277778,0.3477
2.095,0.5579,0.62175,0.528848,0.49315,0.419422222,0.3478
2.096,0.55785,0.62167,0.528936,0.4931875,0.419477778,0.3484
2.097,0.55785,0.62162,0.529068,0.4932125,0.4195,0.3492
2.098,0.5578,0.62177,0.529232,0.4933,0.419544444,0.3495
2.099,0.5578,0.62198,0.529336,0.4934375,0.419577778,0.3494
2.1,0.5579,0.62218,0.529452,0.493625,0.419611111,0.3493
2.101,0.558,0.62227,0.529544,0.493825,0.419722222,0.3492
2.102,0.5581,0.62236,0.529632,0.49395,0.419788889,0.3492
2.103,0.5582,0.62244,0.529732,0.494,0.419755556,0.3493
2.104,0.5583,0.62252,0.529764,0.4939125,0.419766667,0.3493
2.105,0.5585,0.62269,0.529816,0.493925,0.419955556,0.3493
2.106,0.5586,0.62282,0.529884,0.493925,0.420188889,0.3494
2.107,0.5586,0.62283,0.52994,0.4940375,0.420366667,0.3495
2.108,0.5587,0.62289,0.530092,0.494225,0.420622222,0.3495
2.109,0.55875,0.62297,0.53024,0.494325,0.420677778,0.3495
2.11,0.55865,0.623,0.530312,0.4943625,0.420622222,0.3495
2.111,0.5586,0.62305,0.530372,0.494325,0.420655556,0.3495
2.112,0.55875,0.62316,0.5304,0.494325,0.4207,0.3494
2.113,0.5589,0.62324,0.53046,0.4944,0.420755556,0.3495
2.114,0.55895,0.62328,0.530528,0.4945,0.420855556,0.3497
2.115,0.5591,0.62334,0.530584,0.4946,0.4209,0.3499
2.116,0.5593,0.62348,0.530744,0.494725,0.421,0.3499
2.117,0.5595,0.62358,0.530848,0.4948625,0.421122222,0.3502
2.118,0.55955,0.62373,0.530936,0.495025,0.421366667,0.3506
2.119,0.5596,0.62386,0.531068,0.495175,0.4216,0.3508
2.12,0.55985,0.62398,0.531232,0.4953,0.421733333,0.3507
2.121,0.55995,0.62401,0.531332,0.4953625,0.421866667,0.3507
2.122,0.55985,0.62398,0.531452,0.49535,0.421911111,0.3509
2.123,0.5599,0.62415,0.531628,0.4954375,0.421966667,0.3511
2.124,0.55965,0.6243,0.531732,0.49555,0.422,0.351
2.125,0.5595,0.62446,0.531792,0.4956625,0.422,0.3507
2.126,0.55955,0.62447,0.531824,0.4956875,0.4221,0.3506
2.127,0.5595,0.62439,0.5318,0.495625,0.422155556,0.3505
2.128,0.55945,0.6245,0.531884,0.495775,0.4223,0.3509
2.129,0.5594,0.62464,0.531932,0.4958875,0.422411111,0.3513
2.13,0.55925,0.62457,0.531912,0.4959375,0.4224,0.3513
2.131,0.5591,0.62441,0.531844,0.495925,0.422311111,0.351
2.132,0.55895,0.6243,0.53174,0.49585,0.422166667,0.3508
2.133,0.5589,0.6242,0.531604,0.4957,0.422022222,0.3507
2.134,0.55895,0.62403,0.53152,0.4956,0.4219,0.3507
2.135,0.55905,0.62393,0.531512,0.49555,0.421822222,0.3507
2.136,0.55885,0.62376,0.531344,0.495525,0.421733333,0.3505
2.137,0.5587,0.62355,0.531176,0.4955375,0.421666667,0.3503
2.138,0.5586,0.6233,0.530976,0.4953875,0.421511111,0.3504
2.139,0.55875,0.62304,0.530732,0.4950875,0.421388889,0.3509
2.14,0.5586,0.62281,0.530452,0.4948625,0.421311111,0.351
2.141,0.55815,0.62247,0.530096,0.4945625,0.421244444,0.3505
2.142,0.55765,0.62208,0.529724,0.494225,0.4211,0.3499
2.143,0.55735,0.62172,0.529464,0.4938875,0.420733333,0.3494
2.144,0.55705,0.62132,0.529152,0.4935125,0.420333333,0.349
2.145,0.5565,0.62083,0.528712,0.4931125,0.419922222,0.3486
2.146,0.556,0.62037,0.528296,0.4927125,0.419533333,0.3483
2.147,0.5556,0.61992,0.527872,0.4922375,0.419155556,0.348
2.148,0.55535,0.61951,0.5275,0.491775,0.418822222,0.3477
2.149,0.5551,0.61903,0.527096,0.491325,0.418411111,0.3474
2.15,0.5549,0.61869,0.526704,0.4908875,0.418055556,0.3472
2.151,0.55445,0.61826,0.526288,0.4904625,0.417744444,0.3468
2.152,0.55405,0.61787,0.525892,0.4900875,0.417488889,0.3463
2.153,0.5535,0.61746,0.525432,0.4898625,0.4171,0.3458
2.154,0.55285,0.6169,0.524876,0.4895625,0.416544444,0.3452
2.155,0.5526,0.6164,0.524348,0.4892375,0.416011111,0.3447
2.156,0.55245,0.61586,0.523776,0.488825,0.415477778,0.3443
2.157,0.55235,0.61539,0.523312,0.4883875,0.414944444,0.344
2.158,0.55215,0.61496,0.522904,0.4879125,0.4145,0.3436
2.159,0.55195,0.61463,0.522536,0.4875125,0.414111111,0.3431
2.16,0.5517,0.61439,0.522172,0.4870625,0.413655556,0.3428
2.161,0.5515,0.61416,0.52178,0.4867,0.413222222,0.3426
2.162,0.55115,0.61372,0.52134,0.48645,0.412722222,0.3424
2.163,0.55075,0.61341,0.5209,0.48615,0.412311111,0.3419
2.164,0.55045,0.61324,0.520456,0.4858,0.411977778,0.3414
2.165,0.5503,0.61302,0.520068,0.4854625,0.411588889,0.341
2.166,0.5503,0.61282,0.519784,0.4852375,0.411244444,0.3406
2.167,0.5502,0.61251,0.51942,0.484975,0.410833333,0.3399
2.168,0.54995,0.61226,0.519176,0.48475,0.410555556,0.3393
2.169,0.54975,0.61211,0.519,0.4845875,0.410322222,0.3387
2.17,0.5494,0.6119,0.518748,0.4842375,0.410011111,0.3386
2.171,0.54905,0.61169,0.518444,0.4838125,0.4097,0.3386
2.172,0.5488,0.61162,0.518236,0.483575,0.409433333,0.3384
2.173,0.54845,0.61158,0.518,0.483375,0.409211111,0.3381
2.174,0.54835,0.61141,0.517728,0.4831125,0.409066667,0.3379
2.175,0.5486,0.61117,0.5174,0.482825,0.408933333,0.3378
2.176,0.54865,0.61097,0.517128,0.4824875,0.408622222,0.3375
2.177,0.5485,0.61079,0.516924,0.4822,0.4083,0.3369
2.178,0.5483,0.61054,0.516684,0.481975,0.407944444,0.3365
2.179,0.54815,0.61032,0.516416,0.4817375,0.407566667,0.3361
2.18,0.5479,0.61015,0.516124,0.4815875,0.407222222,0.3358
2.181,0.54765,0.60987,0.5157,0.4813125,0.406811111,0.3354
2.182,0.54745,0.6096,0.515276,0.4809875,0.406444444,0.3348
2.183,0.54705,0.60925,0.5148,0.480525,0.4061,0.3337
2.184,0.5468,0.6089,0.514248,0.4800375,0.405788889,0.3329
2.185,0.5468,0.60852,0.513768,0.4795875,0.405444444,0.3329
2.186,0.54675,0.60809,0.513284,0.479175,0.405011111,0.3328
2.187,0.5467,0.60761,0.5128,0.4787875,0.404555556,0.3323
2.188,0.5466,0.60715,0.512372,0.4784,0.404177778,0.3318
2.189,0.54635,0.60672,0.51186,0.4779375,0.403766667,0.3319
2.19,0.54605,0.60636,0.511364,0.4774875,0.403366667,0.3319
2.191,0.5455,0.60594,0.510736,0.4770375,0.402722222,0.3315
2.192,0.545,0.60554,0.51012,0.4765875,0.402044444,0.3309
2.193,0.54485,0.60503,0.509528,0.476075,0.401455556,0.3303
2.194,0.5447,0.60452,0.508972,0.4755125,0.400977778,0.3297
2.195,0.5443,0.60401,0.50834,0.4750375,0.400533333,0.3292
2.196,0.54385,0.60336,0.50762,0.4744625,0.400011111,0.3287
2.197,0.54355,0.60258,0.506748,0.473625,0.399366667,0.3281
2.198,0.54315,0.60164,0.505788,0.47265,0.398566667,0.3275
2.199,0.54265,0.60074,0.504868,0.4718,0.397755556,0.327
2.2,0.5422,0.59975,0.503928,0.47095,0.396911111,0.3265
2.201,0.54155,0.59863,0.502764,0.470075,0.395888889,0.3257
2.202,0.54075,0.59755,0.501612,0.4693125,0.394822222,0.3248
2.203,0.53965,0.59661,0.500556,0.4685875,0.394,0.3243
2.204,0.5387,0.59575,0.499604,0.46785,0.393344444,0.3238
2.205,0.53815,0.59513,0.498816,0.4673125,0.392888889,0.3231
2.206,0.53795,0.59466,0.498188,0.46675,0.392355556,0.3223
2.207,0.538,0.59418,0.497672,0.4663125,0.3919,0.322
2.208,0.5381,0.59377,0.497428,0.4661,0.391822222,0.3221
2.209,0.53825,0.5937,0.497456,0.46605,0.392011111,0.3223
2.21,0.5384,0.59401,0.49778,0.4664,0.392477778,0.3228
2.211,0.53875,0.59452,0.498236,0.4668625,0.393088889,0.3235
2.212,0.53925,0.59515,0.49892,0.4674875,0.394044444,0.3243
2.213,0.5398,0.59575,0.499604,0.4680875,0.394977778,0.3252
2.214,0.54065,0.59656,0.500432,0.4688125,0.395911111,0.3262
2.215,0.54145,0.5974,0.501324,0.4695375,0.396777778,0.3272
2.216,0.5421,0.5984,0.50232,0.4703,0.3976,0.3284
2.217,0.5425,0.59925,0.503136,0.4709375,0.398422222,0.3294
2.218,0.5429,0.59996,0.503776,0.4715125,0.399222222,0.3303
2.219,0.5433,0.60066,0.504364,0.4721,0.400011111,0.3312
2.22,0.54385,0.60122,0.504948,0.472675,0.4007,0.3319
2.221,0.54425,0.60168,0.505492,0.473175,0.401366667,0.3325
2.222,0.54455,0.60217,0.505992,0.4736625,0.402,0.333
2.223,0.54475,0.6026,0.506332,0.473925,0.402433333,0.3336
2.224,0.5448,0.60298,0.50662,0.4742,0.402811111,0.3343
2.225,0.54475,0.6033,0.506848,0.4745125,0.403188889,0.3348
2.226,0.54485,0.60358,0.50712,0.4747375,0.403466667,0.335
2.227,0.54505,0.60383,0.507384,0.4749375,0.403722222,0.3351
2.228,0.54515,0.60394,0.507608,0.4750625,0.403888889,0.3354
2.229,0.54525,0.60404,0.507808,0.4751,0.404088889,0.3357
2.23,0.54565,0.60411,0.507884,0.475,0.404188889,0.3358
2.231,0.54605,0.604,0.507816,0.474925,0.4042,0.3359
2.232,0.54585,0.60375,0.507716,0.4748625,0.404066667,0.3361
2.233,0.5453,0.60351,0.507544,0.47465,0.403844444,0.336
2.234,0.5448,0.60326,0.507408,0.4745125,0.403744444,0.336
2.235,0.5443,0.60299,0.507224,0.4743625,0.403666667,0.336
2.236,0.5441,0.60274,0.507012,0.4741625,0.403544444,0.336
2.237,0.54415,0.60259,0.506844,0.4740375,0.403355556,0.3362
2.238,0.5441,0.60241,0.50666,0.4738875,0.403155556,0.3361
2.239,0.54385,0.60208,0.506436,0.47375,0.403088889,0.3362
2.24,0.5435,0.60178,0.506264,0.4736,0.403077778,0.3362
2.241,0.54305,0.60159,0.506156,0.4733625,0.403233333,0.3362
2.242,0.54265,0.60151,0.506088,0.4731375,0.403366667,0.3365
2.243,0.54255,0.60138,0.50606,0.473075,0.403444444,0.3366
2.244,0.54235,0.60118,0.506076,0.4730375,0.403455556,0.3366
2.245,0.54205,0.60078,0.506016,0.4729,0.403366667,0.3366
2.246,0.5417,0.60031,0.505844,0.4727125,0.4033,0.3366
2.247,0.54145,0.60011,0.505756,0.4725625,0.403211111,0.3362
2.248,0.54115,0.5999,0.505672,0.4723375,0.403055556,0.336
2.249,0.5408,0.59983,0.505632,0.4722125,0.403144444,0.336
2.25,0.5406,0.59979,0.505608,0.4721375,0.403266667,0.3359
2.251,0.54045,0.59949,0.505528,0.472,0.403277778,0.3362
2.252,0.54035,0.59914,0.505436,0.4719125,0.403222222,0.3365
2.253,0.54045,0.59891,0.505396,0.4718375,0.403322222,0.3364
2.254,0.54035,0.59869,0.505332,0.4716,0.403344444,0.3364
2.255,0.5398,0.59849,0.505388,0.4713875,0.403311111,0.3363
2.256,0.53925,0.59828,0.5055,0.4713625,0.403344444,0.3362
2.257,0.53895,0.59801,0.505596,0.4714375,0.403455556,0.3364
2.258,0.5387,0.59781,0.505668,0.4715125,0.403555556,0.3368
2.259,0.5386,0.59755,0.505672,0.47145,0.403411111,0.3371
2.26,0.53865,0.5973,0.505704,0.471375,0.403288889,0.3373
2.261,0.5385,0.59697,0.505668,0.4711875,0.403211111,0.337
2.262,0.5381,0.59668,0.505628,0.4710375,0.403211111,0.3365
2.263,0.53775,0.59641,0.505576,0.470825,0.403222222,0.3364
2.264,0.5376,0.5962,0.505504,0.4705125,0.403244444,0.3364
2.265,0.5372,0.59586,0.50538,0.4702375,0.403188889,0.3363
2.266,0.53675,0.59542,0.50522,0.470075,0.403166667,0.3363
2.267,0.53645,0.59497,0.505008,0.46995,0.4031,0.3361
2.268,0.5364,0.59453,0.504688,0.4696375,0.403033333,0.3357
2.269,0.5363,0.59395,0.50438,0.4691375,0.402922222,0.3352
2.27,0.536,0.59341,0.504248,0.4688625,0.402933333,0.3348
2.271,0.53585,0.59293,0.504,0.46865,0.402944444,0.3345
2.272,0.5358,0.59235,0.503696,0.4684625,0.402766667,0.3346
2.273,0.53535,0.59171,0.503332,0.4682125,0.402511111,0.3345
2.274,0.5343,0.59105,0.502728,0.46785,0.4021,0.3342
2.275,0.5334,0.59034,0.502124,0.4674875,0.401666667,0.3339
2.276,0.53275,0.58955,0.501508,0.466925,0.401366667,0.3338
2.277,0.53225,0.58874,0.500888,0.46645,0.401122222,0.3337
2.278,0.53185,0.58778,0.500288,0.4660375,0.400811111,0.3335
2.279,0.5315,0.58693,0.49982,0.4656125,0.400544444,0.3332
2.28,0.53075,0.58625,0.4994,0.4652125,0.400255556,0.3328
2.281,0.52995,0.5855,0.49892,0.46475,0.399855556,0.3324
2.282,0.52955,0.5849,0.498512,0.464425,0.399488889,0.3319
2.283,0.52925,0.58415,0.498012,0.463975,0.3991,0.3315
2.284,0.52855,0.58321,0.497264,0.46325,0.3987,0.3313
2.285,0.52785,0.58238,0.496576,0.4627125,0.398366667,0.3312
2.286,0.5273,0.58155,0.495848,0.462225,0.397966667,0.3311
2.287,0.52685,0.58077,0.495164,0.46175,0.3975,0.331
2.288,0.5262,0.57994,0.494528,0.4612,0.396944444,0.3308
2.289,0.5256,0.57924,0.494,0.460675,0.396511111,0.3305
2.29,0.52525,0.57842,0.493424,0.46015,0.396088889,0.3299
2.291,0.52475,0.57765,0.492924,0.459675,0.395766667,0.3295
2.292,0.52395,0.57692,0.492444,0.4592875,0.395522222,0.3295
2.293,0.52315,0.57614,0.491936,0.4589125,0.395166667,0.3294
2.294,0.5227,0.57544,0.491532,0.4587125,0.394877778,0.3288
2.295,0.5223,0.57481,0.491108,0.4584875,0.394622222,0.3282
2.296,0.5223,0.5744,0.490804,0.4581875,0.3944,0.3278
2.297,0.5224,0.57395,0.490476,0.4579,0.394111111,0.3273
2.298,0.5222,0.57344,0.49016,0.45765,0.393722222,0.3266
2.299,0.5217,0.57285,0.489756,0.45725,0.393255556,0.326
2.3,0.52155,0.57242,0.489492,0.4567875,0.393044444,0.3256
2.301,0.52155,0.57202,0.48918,0.4562625,0.392844444,0.3252
2.302,0.5211,0.57141,0.488636,0.4556625,0.392566667,0.3249
2.303,0.5204,0.57072,0.48812,0.455175,0.392322222,0.3246
2.304,0.51965,0.56995,0.487576,0.454675,0.3921,0.3247
2.305,0.519,0.56931,0.487096,0.45425,0.391922222,0.3248
2.306,0.51835,0.56887,0.486612,0.4538875,0.391544444,0.3249
2.307,0.5176,0.56837,0.486076,0.453425,0.391044444,0.3247
2.308,0.51725,0.56776,0.485736,0.4531,0.390577778,0.3244
2.309,0.51725,0.56717,0.485332,0.4528,0.390022222,0.3241
2.31,0.51725,0.56667,0.484968,0.4525125,0.389633333,0.3239
2.311,0.5171,0.5662,0.484596,0.45215,0.389311111,0.3239
2.312,0.517,0.56583,0.484232,0.451875,0.389022222,0.3235
2.313,0.5167,0.56536,0.483788,0.4516,0.388622222,0.3231
2.314,0.5165,0.56484,0.483496,0.4514375,0.388355556,0.3229
2.315,0.51615,0.5643,0.483092,0.4512625,0.388055556,0.3227
2.316,0.51535,0.56384,0.482712,0.4509875,0.387833333,0.3224
2.317,0.5147,0.56341,0.482396,0.450625,0.3877,0.3216
2.318,0.51405,0.56282,0.48196,0.4501875,0.387466667,0.3214
2.319,0.51355,0.56224,0.481568,0.4497625,0.387311111,0.3216
2.32,0.5131,0.56166,0.481108,0.44955,0.387011111,0.3212
2.321,0.51275,0.56111,0.480676,0.4493375,0.386644444,0.3208
2.322,0.51225,0.56031,0.48016,0.44895,0.386344444,0.3203
2.323,0.51175,0.55936,0.479612,0.4484,0.385888889,0.3201
2.324,0.5114,0.5585,0.479108,0.4478,0.385488889,0.3198
2.325,0.5107,0.55759,0.478476,0.44735,0.385166667,0.3193
2.326,0.5097,0.55663,0.477728,0.4468625,0.384811111,0.3188
