x,01_Soil,02_Dry_bush,03_Soil,04_Very_green_bush,05_Soil_with_crust,06_Soil_without_crust,07_Desert_pink_flowers,08_Brown_thorns,09_Very_dry_grass,10_Mix_of_soil_and_crust,11_Dense_desert_pink_flowers,12_Soil_with_crust,13_Rock_and_stones,14_Small_stones,15_Green-light_blue_bush,16_Very_dry_grass,17_Greenish_thorns,18_Bush,19_Sparse_dry_grass,20_Soil_with_crust,21_Acacia
0.8481 ,0.355633333,0.239025000,0.556166667,0.338166667,0.543733333,0.509650000,0.493300000,0.380333333,0.482766667,0.517433333,0.435966667,0.541566667,0.580675000,0.663825000,0.423866667,0.393966667,0.473066667,0.351875000,0.454033333,0.520466667,0.395220000
0.8493 ,0.356166667,0.239275000,0.555966667,0.338533333,0.543666667,0.509750000,0.493700000,0.381300000,0.483766667,0.517500000,0.436533333,0.541633333,0.581050000,0.664025000,0.424400000,0.395000000,0.473900000,0.352300000,0.454566667,0.520566667,0.395680000
0.8506 ,0.356966667,0.239700000,0.556266667,0.338866667,0.543800000,0.509600000,0.494133333,0.382033333,0.484600000,0.517300000,0.436833333,0.541466667,0.581025000,0.663975000,0.424433333,0.395633333,0.474400000,0.352450000,0.454766667,0.520366667,0.395660000
0.8518 ,0.356900000,0.239475000,0.555233333,0.339033333,0.543433333,0.509350000,0.494266667,0.382666667,0.485433333,0.517333333,0.437233333,0.541166667,0.581000000,0.663550000,0.424466667,0.396300000,0.474766667,0.352550000,0.454800000,0.520033333,0.395720000
0.8530 ,0.357900000,0.240150000,0.555900000,0.339600000,0.543666667,0.509575000,0.494866667,0.383733333,0.486500000,0.517533333,0.437933333,0.541500000,0.581425000,0.663700000,0.424966667,0.397033333,0.475300000,0.352650000,0.455100000,0.519866667,0.395960000
0.8542 ,0.358700000,0.240600000,0.556100000,0.340133333,0.543800000,0.509850000,0.495400000,0.384766667,0.487600000,0.517500000,0.438533333,0.541500000,0.581575000,0.664025000,0.425533333,0.398166667,0.476033333,0.353025000,0.455633333,0.519966667,0.396400000
0.8555 ,0.359100000,0.240775000,0.555533333,0.340566667,0.543900000,0.509975000,0.495666667,0.385733333,0.488500000,0.517533333,0.438900000,0.541233333,0.581575000,0.664525000,0.426266667,0.399300000,0.476700000,0.353375000,0.456200000,0.520333333,0.396960000
0.8567 ,0.359366667,0.240775000,0.555066667,0.340933333,0.543633333,0.509975000,0.495933333,0.386566667,0.489266667,0.517366667,0.439366667,0.540933333,0.581500000,0.664725000,0.426700000,0.400200000,0.477433333,0.353700000,0.456633333,0.520500000,0.397320000
0.8579 ,0.359800000,0.240950000,0.555066667,0.341166667,0.543233333,0.509825000,0.496066667,0.387166667,0.490000000,0.517133333,0.439766667,0.540800000,0.581725000,0.664475000,0.426566667,0.400700000,0.477633333,0.353800000,0.456600000,0.519900000,0.397300000
0.8591 ,0.360433333,0.241200000,0.554933333,0.341566667,0.543233333,0.509700000,0.496433333,0.387900000,0.490866667,0.517133333,0.440333333,0.540900000,0.581975000,0.664175000,0.426866667,0.401533333,0.478300000,0.354000000,0.456800000,0.519766667,0.397440000
0.8603 ,0.360766667,0.241400000,0.554666667,0.342166667,0.543433333,0.509950000,0.497066667,0.388900000,0.491900000,0.517300000,0.441033333,0.540933333,0.582400000,0.664400000,0.427266667,0.402333333,0.478900000,0.354200000,0.457166667,0.519566667,0.397600000
0.8616 ,0.361233333,0.241650000,0.554600000,0.342366667,0.543033333,0.509550000,0.497133333,0.389466667,0.492500000,0.517133333,0.441200000,0.540700000,0.582025000,0.664575000,0.427633333,0.403333333,0.479533333,0.354500000,0.457533333,0.519666667,0.397960000
0.8628 ,0.362100000,0.242200000,0.555133333,0.342566667,0.542833333,0.509400000,0.497333333,0.390100000,0.493233333,0.517066667,0.441633333,0.540600000,0.582175000,0.664275000,0.427666667,0.403833333,0.479900000,0.354475000,0.457533333,0.519233333,0.397920000
0.8640 ,0.362066667,0.241950000,0.554233333,0.342833333,0.542833333,0.509375000,0.497533333,0.390800000,0.494066667,0.517100000,0.442100000,0.540600000,0.582475000,0.664125000,0.427600000,0.404500000,0.480266667,0.354475000,0.457600000,0.518833333,0.398000000
0.8652 ,0.362733333,0.242350000,0.554100000,0.343133333,0.542800000,0.509425000,0.497866667,0.391533333,0.494966667,0.517133333,0.442466667,0.540633333,0.582700000,0.664475000,0.428066667,0.405333333,0.480966667,0.354875000,0.458100000,0.518866667,0.398380000
0.8664 ,0.363266667,0.242575000,0.554200000,0.343633333,0.542900000,0.509575000,0.498266667,0.392533333,0.495933333,0.517066667,0.442900000,0.540466667,0.582750000,0.664725000,0.428600000,0.406366667,0.481600000,0.355200000,0.458500000,0.519066667,0.398740000
0.8676 ,0.364200000,0.243150000,0.554633333,0.344066667,0.542900000,0.509750000,0.498700000,0.393400000,0.496900000,0.516933333,0.443400000,0.540233333,0.582875000,0.664950000,0.428833333,0.407200000,0.482000000,0.355425000,0.458766667,0.519200000,0.398980000
0.8688 ,0.364233333,0.243025000,0.553833333,0.344266667,0.542866667,0.509525000,0.498866667,0.394166667,0.497566667,0.516566667,0.443733333,0.540033333,0.582875000,0.664975000,0.429166667,0.408133333,0.482500000,0.355575000,0.459033333,0.519133333,0.399100000
0.8700 ,0.364400000,0.243050000,0.553400000,0.344466667,0.542666667,0.509500000,0.498966667,0.394766667,0.498233333,0.516833333,0.444066667,0.539866667,0.582875000,0.664725000,0.429133333,0.408666667,0.482800000,0.355725000,0.459133333,0.518633333,0.399120000
0.8712 ,0.365066667,0.243425000,0.553500000,0.344700000,0.542266667,0.509350000,0.499133333,0.395466667,0.498766667,0.516766667,0.444300000,0.539733333,0.582850000,0.665000000,0.429666667,0.409833333,0.483566667,0.356075000,0.459666667,0.518733333,0.399580000
0.8725 ,0.365566667,0.243600000,0.553366667,0.345233333,0.542433333,0.509700000,0.499700000,0.396333333,0.499900000,0.517166667,0.444866667,0.540066667,0.583475000,0.665050000,0.429866667,0.410800000,0.484166667,0.356350000,0.460033333,0.518733333,0.399840000
0.8737 ,0.366433333,0.244100000,0.553833333,0.345600000,0.542800000,0.509875000,0.500200000,0.397300000,0.500833333,0.517133333,0.445333333,0.540300000,0.583775000,0.665100000,0.430000000,0.411433333,0.484566667,0.356425000,0.460233333,0.518633333,0.399960000
0.8749 ,0.367000000,0.244500000,0.553800000,0.345833333,0.542466667,0.509675000,0.500333333,0.397966667,0.501500000,0.516933333,0.445533333,0.539933333,0.583725000,0.665050000,0.430166667,0.412266667,0.485000000,0.356575000,0.460433333,0.518400000,0.400060000
0.8761 ,0.367133333,0.244500000,0.553366667,0.346100000,0.542500000,0.509775000,0.500466667,0.398733333,0.502366667,0.516966667,0.445900000,0.539966667,0.583825000,0.665300000,0.430366667,0.413133333,0.485500000,0.356850000,0.460766667,0.518533333,0.400240000
0.8773 ,0.367366667,0.244550000,0.553066667,0.346200000,0.542300000,0.509675000,0.500733333,0.399400000,0.503233333,0.516700000,0.446066667,0.539833333,0.583900000,0.665325000,0.430533333,0.413966667,0.486000000,0.357125000,0.461033333,0.518466667,0.400420000
0.8785 ,0.367933333,0.244825000,0.553033333,0.346400000,0.542300000,0.509525000,0.500633333,0.399933333,0.503666667,0.516700000,0.446333333,0.539433333,0.583950000,0.665425000,0.430733333,0.414700000,0.486266667,0.357375000,0.461066667,0.518300000,0.400440000
0.8797 ,0.368833333,0.245275000,0.553566667,0.346700000,0.542433333,0.509675000,0.501000000,0.400800000,0.504700000,0.516733333,0.446700000,0.539600000,0.584225000,0.665650000,0.431000000,0.415666667,0.486766667,0.357550000,0.461433333,0.518300000,0.400840000
0.8809 ,0.369100000,0.245325000,0.553300000,0.347166667,0.542366667,0.509825000,0.501300000,0.401533333,0.505466667,0.516900000,0.447000000,0.539533333,0.584550000,0.665575000,0.431000000,0.416300000,0.487000000,0.357575000,0.461800000,0.518000000,0.400900000
0.8821 ,0.369766667,0.245750000,0.553266667,0.347366667,0.542500000,0.509850000,0.501533333,0.402266667,0.506266667,0.516800000,0.447333333,0.539300000,0.584400000,0.665775000,0.431300000,0.417266667,0.487533333,0.357950000,0.462100000,0.518066667,0.401060000
0.8833 ,0.370066667,0.245875000,0.553000000,0.347400000,0.542033333,0.509425000,0.501300000,0.402700000,0.506666667,0.516300000,0.447200000,0.538966667,0.584300000,0.665550000,0.431166667,0.417800000,0.487566667,0.357850000,0.462233333,0.517700000,0.401000000
0.8845 ,0.370200000,0.245750000,0.552433333,0.347800000,0.542166667,0.509700000,0.501900000,0.403600000,0.507733333,0.516800000,0.447733333,0.539400000,0.584650000,0.665575000,0.431300000,0.418800000,0.488100000,0.358125000,0.462533333,0.517966667,0.401140000
0.8856 ,0.370933333,0.246225000,0.552800000,0.348000000,0.542133333,0.509825000,0.502166667,0.404433333,0.508666667,0.517000000,0.448000000,0.539400000,0.585075000,0.665750000,0.431500000,0.419733333,0.488533333,0.358325000,0.462800000,0.518000000,0.401300000
0.8868 ,0.371533333,0.246525000,0.553100000,0.348266667,0.542266667,0.510025000,0.502466667,0.405200000,0.509400000,0.516900000,0.448166667,0.539333333,0.585325000,0.666025000,0.431800000,0.420600000,0.488966667,0.358650000,0.463200000,0.518333333,0.401460000
0.8880 ,0.371733333,0.246575000,0.552633333,0.348466667,0.542333333,0.510025000,0.502700000,0.405933333,0.510166667,0.516900000,0.448466667,0.539333333,0.585575000,0.666175000,0.431933333,0.421533333,0.489433333,0.359000000,0.463533333,0.518433333,0.401820000
0.8892 ,0.372033333,0.246650000,0.552300000,0.348600000,0.542233333,0.509975000,0.502733333,0.406633333,0.510666667,0.516666667,0.448633333,0.539300000,0.585450000,0.666425000,0.432033333,0.422333333,0.489733333,0.359150000,0.463700000,0.518300000,0.401820000
0.8904 ,0.372133333,0.246650000,0.552000000,0.348600000,0.541866667,0.509875000,0.502800000,0.406933333,0.511233333,0.516600000,0.448533333,0.539033333,0.585375000,0.666275000,0.431766667,0.422800000,0.489833333,0.359200000,0.463733333,0.517700000,0.401640000
0.8916 ,0.372633333,0.246650000,0.551933333,0.348800000,0.542200000,0.510225000,0.503266667,0.407833333,0.512233333,0.517000000,0.449000000,0.539000000,0.585725000,0.666475000,0.431500000,0.423700000,0.490166667,0.359325000,0.463966667,0.517733333,0.401660000
0.8928 ,0.373033333,0.246825000,0.552000000,0.348500000,0.541833333,0.509900000,0.503333333,0.408200000,0.512766667,0.516700000,0.448733333,0.538400000,0.585750000,0.666200000,0.430966667,0.424566667,0.490466667,0.359625000,0.464300000,0.517633333,0.401620000
0.8940 ,0.374200000,0.247500000,0.553233333,0.347700000,0.541333333,0.509650000,0.503333333,0.408733333,0.513033333,0.516533333,0.448200000,0.537833333,0.585275000,0.666125000,0.430500000,0.425133333,0.490866667,0.359925000,0.464400000,0.518033333,0.401440000
0.8952 ,0.373966667,0.247375000,0.552100000,0.347200000,0.541400000,0.509475000,0.503633333,0.409266667,0.513533333,0.516200000,0.447800000,0.537566667,0.585250000,0.665500000,0.429900000,0.425933333,0.491066667,0.360225000,0.464433333,0.518100000,0.401400000
0.8963 ,0.374933333,0.247850000,0.552933333,0.346966667,0.541733333,0.509900000,0.504233333,0.410033333,0.514400000,0.516633333,0.447633333,0.537366667,0.585325000,0.666150000,0.429766667,0.427100000,0.491966667,0.360850000,0.465133333,0.519433333,0.401840000
0.8975 ,0.375000000,0.247725000,0.552100000,0.346700000,0.541633333,0.509900000,0.504666667,0.410533333,0.515000000,0.516333333,0.447433333,0.537100000,0.585200000,0.666975000,0.430133333,0.428300000,0.492800000,0.361500000,0.465800000,0.520433333,0.402440000
0.8987 ,0.375566667,0.248000000,0.552433333,0.347033333,0.542466667,0.510725000,0.505300000,0.411833333,0.516300000,0.517100000,0.447733333,0.537233333,0.585700000,0.667100000,0.429900000,0.429166667,0.493133333,0.361800000,0.466366667,0.520600000,0.402840000
0.8999 ,0.375733333,0.248275000,0.552200000,0.348033333,0.543533333,0.511600000,0.506200000,0.413166667,0.517800000,0.517566667,0.448533333,0.537633333,0.586450000,0.667475000,0.430433333,0.430266667,0.493733333,0.362275000,0.467233333,0.521033333,0.403280000
0.9011 ,0.377033333,0.249075000,0.553033333,0.348800000,0.543833333,0.512150000,0.506400000,0.414400000,0.518866667,0.517966667,0.449200000,0.538133333,0.586900000,0.668625000,0.431366667,0.431666667,0.494333333,0.362775000,0.468000000,0.521700000,0.403920000
0.9023 ,0.377100000,0.248900000,0.552266667,0.349233333,0.542900000,0.511375000,0.506133333,0.414666667,0.519133333,0.517466667,0.449066667,0.537733333,0.586575000,0.668175000,0.431866667,0.432366667,0.494233333,0.362775000,0.468000000,0.521200000,0.403940000
0.9034 ,0.377166667,0.248950000,0.552200000,0.349400000,0.542900000,0.510950000,0.505700000,0.415066667,0.519566667,0.517100000,0.449333333,0.537866667,0.586750000,0.667925000,0.431666667,0.432833333,0.494266667,0.362525000,0.467866667,0.520133333,0.403420000
0.9046 ,0.377700000,0.249175000,0.552433333,0.349333333,0.542133333,0.510700000,0.505366667,0.415133333,0.519866667,0.517066667,0.449200000,0.537600000,0.587000000,0.667550000,0.431000000,0.432733333,0.493933333,0.362125000,0.467133333,0.519100000,0.402780000
0.9058 ,0.377100000,0.248525000,0.550933333,0.348500000,0.541366667,0.509925000,0.504766667,0.414966667,0.519700000,0.516566667,0.448333333,0.536666667,0.586150000,0.667125000,0.430666667,0.433400000,0.494200000,0.362425000,0.467033333,0.519133333,0.402860000
0.9070 ,0.379166667,0.249875000,0.553500000,0.348633333,0.541900000,0.510875000,0.505966667,0.416200000,0.521066667,0.516800000,0.448800000,0.537166667,0.587125000,0.667425000,0.430333333,0.434566667,0.494900000,0.362975000,0.467766667,0.519766667,0.403360000
0.9081 ,0.379233333,0.249900000,0.552800000,0.348933333,0.543100000,0.511850000,0.506766667,0.417466667,0.522100000,0.517500000,0.449066667,0.537200000,0.587575000,0.668050000,0.430800000,0.436033333,0.495500000,0.363825000,0.468833333,0.521366667,0.403960000
0.9093 ,0.379633333,0.250125000,0.552533333,0.349400000,0.543466667,0.512475000,0.507533333,0.418533333,0.523300000,0.517833333,0.449333333,0.537900000,0.587750000,0.668375000,0.430900000,0.436733333,0.495800000,0.363950000,0.469100000,0.521566667,0.404140000
0.9105 ,0.380300000,0.250500000,0.553066667,0.349500000,0.543033333,0.511750000,0.506966667,0.418833333,0.523433333,0.517666667,0.449166667,0.537133333,0.587425000,0.668125000,0.430966667,0.437733333,0.495966667,0.364075000,0.469466667,0.521466667,0.404300000
0.9117 ,0.380633333,0.250500000,0.552866667,0.349100000,0.542066667,0.511275000,0.506466667,0.418766667,0.523533333,0.517466667,0.448733333,0.536433333,0.587000000,0.668325000,0.430933333,0.438533333,0.496600000,0.364425000,0.469833333,0.521466667,0.404740000
0.9128 ,0.381333333,0.251125000,0.553133333,0.349266667,0.542266667,0.511275000,0.506566667,0.419433333,0.524400000,0.517600000,0.448400000,0.536466667,0.587225000,0.668450000,0.430766667,0.439100000,0.496466667,0.364725000,0.469666667,0.521366667,0.404400000
0.9140 ,0.381133333,0.250700000,0.551966667,0.349366667,0.542833333,0.511950000,0.507066667,0.420566667,0.525600000,0.518066667,0.448733333,0.536700000,0.588200000,0.668500000,0.430566667,0.440033333,0.496700000,0.365000000,0.470100000,0.521566667,0.404500000
0.9152 ,0.381133333,0.250600000,0.552066667,0.349933333,0.543666667,0.512775000,0.507766667,0.421666667,0.526800000,0.518366667,0.448933333,0.536766667,0.589050000,0.669125000,0.430733333,0.440966667,0.497033333,0.365200000,0.470766667,0.522066667,0.404820000
0.9164 ,0.381800000,0.251075000,0.552500000,0.350500000,0.544000000,0.513000000,0.507966667,0.422733333,0.527833333,0.518233333,0.449233333,0.537600000,0.589575000,0.669025000,0.431166667,0.441733333,0.496966667,0.365200000,0.470766667,0.521933333,0.404760000
0.9175 ,0.382433333,0.251575000,0.553100000,0.350933333,0.543600000,0.512525000,0.507466667,0.423266667,0.527900000,0.517633333,0.449166667,0.537366667,0.589275000,0.669300000,0.431566667,0.442366667,0.496966667,0.365400000,0.471066667,0.521333333,0.404960000
0.9187 ,0.383000000,0.251950000,0.553400000,0.351366667,0.543400000,0.512100000,0.506800000,0.423500000,0.528066667,0.517700000,0.449200000,0.537633333,0.588975000,0.669250000,0.431600000,0.443000000,0.496633333,0.365250000,0.470966667,0.520800000,0.404720000
0.9199 ,0.382766667,0.251600000,0.552000000,0.352033333,0.542966667,0.512150000,0.506533333,0.423800000,0.528833333,0.517966667,0.449266667,0.537733333,0.589725000,0.668900000,0.431666667,0.443800000,0.496500000,0.365050000,0.470800000,0.519966667,0.404560000
0.9210 ,0.383500000,0.252325000,0.553066667,0.352200000,0.542900000,0.512475000,0.506566667,0.424733333,0.529866667,0.518533333,0.449433333,0.538300000,0.590225000,0.669300000,0.431833333,0.444566667,0.496733333,0.365450000,0.471100000,0.520500000,0.404640000
0.9222 ,0.383433333,0.251850000,0.552233333,0.351733333,0.542433333,0.512150000,0.505733333,0.424600000,0.529966667,0.518200000,0.448400000,0.537700000,0.590050000,0.668875000,0.431166667,0.445033333,0.496366667,0.365400000,0.471100000,0.520200000,0.404340000
0.9234 ,0.383666667,0.252025000,0.552166667,0.351833333,0.543533333,0.513100000,0.506633333,0.426000000,0.531533333,0.518833333,0.448433333,0.538366667,0.591175000,0.669525000,0.431200000,0.445900000,0.496533333,0.365875000,0.471433333,0.520700000,0.404580000
0.9245 ,0.383933333,0.252025000,0.551866667,0.351633333,0.543966667,0.513675000,0.506433333,0.426633333,0.532100000,0.518833333,0.448000000,0.538500000,0.591225000,0.669675000,0.430866667,0.446733333,0.496633333,0.366025000,0.472066667,0.520533333,0.404720000
0.9257 ,0.384733333,0.252475000,0.552733333,0.350333333,0.542733333,0.512300000,0.505266667,0.425900000,0.531333333,0.517833333,0.446366667,0.536833333,0.589600000,0.668550000,0.429133333,0.446700000,0.495700000,0.365700000,0.471233333,0.519500000,0.404040000
0.9269 ,0.385633333,0.252900000,0.553566667,0.349166667,0.541900000,0.511500000,0.504366667,0.425800000,0.530700000,0.517200000,0.444766667,0.535700000,0.588800000,0.668600000,0.428300000,0.447333333,0.496266667,0.366375000,0.471966667,0.520233333,0.404380000
0.9280 ,0.385633333,0.253000000,0.553300000,0.347833333,0.540966667,0.510950000,0.504433333,0.425600000,0.530733333,0.517166667,0.443100000,0.535366667,0.588050000,0.668125000,0.426333333,0.447166667,0.495533333,0.366525000,0.471700000,0.520533333,0.403980000
0.9292 ,0.385733333,0.252675000,0.553733333,0.346600000,0.541233333,0.511850000,0.504833333,0.426066667,0.531600000,0.517533333,0.441733333,0.535166667,0.588550000,0.668050000,0.424700000,0.446933333,0.495266667,0.366600000,0.470900000,0.521633333,0.404240000
0.9304 ,0.385166667,0.252750000,0.552666667,0.344700000,0.540700000,0.511700000,0.504200000,0.425533333,0.531100000,0.517700000,0.439400000,0.534000000,0.587775000,0.667925000,0.422533333,0.446766667,0.494733333,0.367450000,0.471533333,0.523466667,0.404480000
0.9315 ,0.386333333,0.253675000,0.556100000,0.343666667,0.542633333,0.513400000,0.505366667,0.427000000,0.531566667,0.518566667,0.438266667,0.534466667,0.588950000,0.667100000,0.420666667,0.446800000,0.493633333,0.367275000,0.471900000,0.524700000,0.404640000
